2044	EM	147	30.00E-3	Pass	42.72	Pass	22.06	Pass	20.66	Pass	-2.00E-9	Pass	82.66	Pass	1.21	Pass	38.73	42.62	1.21E-6	100.01E-6	Pass
2045	EM	146	30.00E-3	Pass	42.53	Pass	22.14	Pass	20.39	Pass	-2.00E-9	Pass	83.76	Pass	1.19	Pass	38.60	42.50	1.19E-6	100.01E-6	Pass
2046	EM	145	30.00E-3	Pass	41.96	Pass	22.58	Pass	19.38	Pass	-2.76E-9	Pass	78.36	Pass	1.22	Pass	38.15	41.91	1.22E-6	95.76E-6	Pass
2047	EM	144	30.00E-3	Pass	42.44	Pass	22.25	Pass	20.19	Pass	-2.00E-9	Pass	83.55	Pass	1.20	Pass	38.43	42.31	1.20E-6	100.01E-6	Pass
2048	EM	143	30.00E-3	Pass	42.56	Pass	22.13	Pass	20.43	Pass	-1.74E-9	Pass	83.41	Pass	1.20	Pass	38.55	42.51	1.20E-6	100.01E-6	Pass
2049	EM	142	30.00E-3	Pass	42.54	Pass	22.11	Pass	20.43	Pass	-2.00E-9	Pass	83.14	Pass	1.20	Pass	38.68	42.50	1.20E-6	100.01E-6	Pass
2050	EM	141	30.00E-3	Pass	42.53	Pass	22.13	Pass	20.40	Pass	-2.00E-9	Pass	82.11	Pass	1.22	Pass	38.56	42.50	1.22E-6	100.01E-6	Pass
2051	EM	140	30.00E-3	Pass	42.55	Pass	22.13	Pass	20.42	Pass	-2.00E-9	Pass	82.86	Pass	1.21	Pass	38.62	42.50	1.21E-6	100.01E-6	Pass
2052	EM	139	30.00E-3	Pass	42.52	Pass	22.16	Pass	20.36	Pass	-2.00E-9	Pass	82.66	Pass	1.21	Pass	38.56	42.38	1.21E-6	100.01E-6	Pass
2053	EM	138	30.00E-3	Pass	42.53	Pass	22.18	Pass	20.35	Pass	-2.00E-9	Pass	82.25	Pass	1.22	Pass	38.57	42.50	1.22E-6	100.01E-6	Pass
2054	EM	137	30.00E-3	Pass	42.50	Pass	22.14	Pass	20.36	Pass	-1.18E-9	Pass	83.21	Pass	1.20	Pass	38.46	42.32	1.20E-6	100.01E-6	Pass
2055	EM	136	30.00E-3	Pass	42.36	Pass	22.18	Pass	20.18	Pass	-2.00E-9	Pass	82.45	Pass	1.21	Pass	38.49	42.31	1.21E-6	100.01E-6	Pass
2056	EM	135	30.00E-3	Pass	42.33	Pass	22.17	Pass	20.16	Pass	-2.14E-9	Pass	82.18	Pass	1.22	Pass	38.33	42.30	1.22E-6	100.01E-6	Pass
2057	EM	134	30.00E-3	Pass	42.33	Pass	22.20	Pass	20.13	Pass	-2.00E-9	Pass	82.86	Pass	1.21	Pass	38.32	42.30	1.21E-6	100.01E-6	Pass
2058	EM	133	30.00E-3	Pass	42.32	Pass	22.18	Pass	20.14	Pass	-2.00E-9	Pass	82.38	Pass	1.21	Pass	38.27	42.16	1.21E-6	100.01E-6	Pass
2059	EM	132	30.00E-3	Pass	42.27	Pass	22.23	Pass	20.04	Pass	-2.00E-9	Pass	83.14	Pass	1.20	Pass	38.20	42.12	1.20E-6	100.01E-6	Pass
2060	EM	131	30.00E-3	Pass	42.18	Pass	22.23	Pass	19.95	Pass	-2.00E-9	Pass	80.85	Pass	1.24	Pass	38.32	42.11	1.24E-6	100.01E-6	Pass
2061	EM	130	30.00E-3	Pass	42.16	Pass	22.21	Pass	19.94	Pass	-2.34E-9	Pass	81.64	Pass	1.22	Pass	38.23	42.11	1.22E-6	100.01E-6	Pass
2062	EM	129	30.00E-3	Pass	42.23	Pass	22.20	Pass	20.02	Pass	-2.07E-9	Pass	79.95	Pass	1.25	Pass	38.29	42.11	1.25E-6	100.01E-6	Pass
2063	EM	128	30.00E-3	Pass	42.25	Pass	22.19	Pass	20.06	Pass	-2.00E-9	Pass	82.93	Pass	1.21	Pass	38.30	42.11	1.21E-6	100.01E-6	Pass
2064	EM	127	30.00E-3	Pass	42.25	Pass	22.21	Pass	20.04	Pass	-2.00E-9	Pass	81.58	Pass	1.23	Pass	38.21	42.11	1.23E-6	100.01E-6	Pass
2065	EM	126	30.00E-3	Pass	42.15	Pass	22.24	Pass	19.91	Pass	-2.87E-9	Pass	82.66	Pass	1.21	Pass	38.13	42.10	1.21E-6	100.01E-6	Pass
2066	EM	125	30.00E-3	Pass	42.14	Pass	22.19	Pass	19.95	Pass	-2.00E-9	Pass	80.79	Pass	1.24	Pass	38.20	42.10	1.24E-6	100.01E-6	Pass
2067	EM	124	30.00E-3	Pass	42.13	Pass	22.25	Pass	19.88	Pass	-2.00E-9	Pass	82.25	Pass	1.22	Pass	38.17	42.10	1.22E-6	100.01E-6	Pass
2068	EM	123	30.00E-3	Pass	42.13	Pass	22.26	Pass	19.86	Pass	-2.00E-9	Pass	80.66	Pass	1.24	Pass	38.16	42.07	1.24E-6	100.01E-6	Pass
2069	EM	122	30.00E-3	Pass	42.03	Pass	22.30	Pass	19.74	Pass	-2.00E-9	Pass	80.66	Pass	1.24	Pass	38.13	41.91	1.24E-6	100.01E-6	Pass
2070	EM	121	30.00E-3	Pass	42.13	Pass	22.28	Pass	19.85	Pass	-2.56E-9	Pass	81.51	Pass	1.23	Pass	37.99	42.10	1.23E-6	100.01E-6	Pass
2071	EM	120	30.00E-3	Pass	41.96	Pass	22.32	Pass	19.64	Pass	-2.21E-9	Pass	80.59	Pass	1.24	Pass	38.06	41.91	1.24E-6	100.01E-6	Pass
2072	EM	119	30.00E-3	Pass	41.94	Pass	22.26	Pass	19.68	Pass	-2.00E-9	Pass	81.31	Pass	1.23	Pass	38.01	41.90	1.23E-6	100.01E-6	Pass
2073	EM	118	30.00E-3	Pass	41.93	Pass	22.31	Pass	19.61	Pass	-2.72E-9	Pass	80.98	Pass	1.24	Pass	37.96	41.90	1.24E-6	100.01E-6	Pass
2074	EM	117	30.00E-3	Pass	41.82	Pass	22.39	Pass	19.44	Pass	-2.51E-9	Pass	81.31	Pass	1.23	Pass	37.80	41.71	1.23E-6	100.01E-6	Pass
2075	EM	116	30.00E-3	Pass	41.79	Pass	22.35	Pass	19.45	Pass	-3.00E-9	Pass	81.25	Pass	1.23	Pass	37.84	41.71	1.23E-6	100.01E-6	Pass
2076	EM	115	30.00E-3	Pass	41.85	Pass	22.38	Pass	19.47	Pass	-3.00E-9	Pass	80.72	Pass	1.24	Pass	37.91	41.71	1.24E-6	100.01E-6	Pass
2077	EM	114	30.00E-3	Pass	41.90	Pass	22.27	Pass	19.64	Pass	-3.00E-9	Pass	80.98	Pass	1.24	Pass	37.87	41.72	1.24E-6	100.01E-6	Pass
2078	EM	113	30.00E-3	Pass	41.79	Pass	22.30	Pass	19.49	Pass	-3.00E-9	Pass	82.72	Pass	1.21	Pass	37.84	41.71	1.21E-6	100.01E-6	Pass
2079	EM	112	30.00E-3	Pass	41.76	Pass	22.33	Pass	19.43	Pass	-3.00E-9	Pass	81.31	Pass	1.23	Pass	37.82	41.71	1.23E-6	100.01E-6	Pass
2080	EM	111	30.00E-3	Pass	41.78	Pass	22.27	Pass	19.52	Pass	-3.00E-9	Pass	82.11	Pass	1.22	Pass	37.74	41.71	1.22E-6	100.01E-6	Pass
2081	EM	110	30.00E-3	Pass	41.91	Pass	22.25	Pass	19.65	Pass	-2.05E-9	Pass	81.11	Pass	1.23	Pass	37.89	41.72	1.23E-6	100.01E-6	Pass
2082	EM	109	30.00E-3	Pass	41.75	Pass	22.29	Pass	19.46	Pass	-2.46E-9	Pass	83.00	Pass	1.20	Pass	37.81	41.70	1.20E-6	100.01E-6	Pass
2083	EM	108	30.00E-3	Pass	41.71	Pass	22.38	Pass	19.33	Pass	-3.00E-9	Pass	81.18	Pass	1.23	Pass	37.71	41.53	1.23E-6	100.01E-6	Pass
2084	EM	107	30.00E-3	Pass	41.54	Pass	22.45	Pass	19.09	Pass	-3.00E-9	Pass	82.93	Pass	1.21	Pass	37.66	41.50	1.21E-6	100.01E-6	Pass
2085	EM	106	30.00E-3	Pass	41.55	Pass	22.27	Pass	19.28	Pass	-3.00E-9	Pass	80.14	Pass	1.25	Pass	37.66	41.50	1.25E-6	100.01E-6	Pass
2086	EM	105	30.00E-3	Pass	41.73	Pass	22.22	Pass	19.51	Pass	-2.28E-9	Pass	82.18	Pass	1.22	Pass	37.84	41.70	1.22E-6	100.01E-6	Pass
2087	EM	104	30.00E-3	Pass	41.73	Pass	22.18	Pass	19.55	Pass	-2.06E-9	Pass	81.64	Pass	1.22	Pass	37.69	41.66	1.22E-6	100.01E-6	Pass
2088	EM	103	30.00E-3	Pass	41.74	Pass	22.19	Pass	19.55	Pass	-2.55E-9	Pass	82.32	Pass	1.22	Pass	37.81	41.70	1.22E-6	100.01E-6	Pass
2089	EM	102	30.00E-3	Pass	41.71	Pass	22.15	Pass	19.56	Pass	-2.77E-9	Pass	79.60	Pass	1.24	Pass	37.75	41.52	1.24E-6	98.31E-6	Pass
2090	EM	101	30.00E-3	Pass	41.74	Pass	22.17	Pass	19.57	Pass	-2.00E-9	Pass	82.72	Pass	1.21	Pass	37.81	41.70	1.21E-6	100.01E-6	Pass
2091	EM	100	30.00E-3	Pass	41.72	Pass	22.13	Pass	19.59	Pass	-2.03E-9	Pass	80.72	Pass	1.24	Pass	37.69	41.54	1.24E-6	100.01E-6	Pass
2092	EM	99	30.00E-3	Pass	41.73	Pass	22.11	Pass	19.62	Pass	-2.00E-9	Pass	83.69	Pass	1.20	Pass	37.73	41.70	1.19E-6	100.01E-6	Pass
2093	EM	98	30.00E-3	Pass	41.72	Pass	22.10	Pass	19.62	Pass	-2.83E-9	Pass	81.44	Pass	1.23	Pass	37.73	41.55	1.23E-6	100.01E-6	Pass
2094	EM	97	30.00E-3	Pass	41.72	Pass	22.12	Pass	19.60	Pass	-2.26E-9	Pass	84.12	Pass	1.19	Pass	37.65	41.60	1.19E-6	100.01E-6	Pass
2095	EM	96	30.00E-3	Pass	41.73	Pass	22.07	Pass	19.66	Pass	-2.00E-9	Pass	81.25	Pass	1.23	Pass	37.71	41.70	1.23E-6	100.01E-6	Pass
2096	EM	95	30.00E-3	Pass	41.72	Pass	22.09	Pass	19.64	Pass	-3.00E-9	Pass	83.55	Pass	1.20	Pass	37.63	41.60	1.20E-6	100.01E-6	Pass
2097	EM	94	30.00E-3	Pass	41.72	Pass	22.00	Pass	19.73	Pass	-3.00E-9	Pass	82.18	Pass	1.22	Pass	37.61	41.61	1.22E-6	100.01E-6	Pass
2098	EM	93	30.00E-3	Pass	41.72	Pass	22.01	Pass	19.71	Pass	-2.00E-9	Pass	84.90	Pass	1.18	Pass	37.67	41.63	1.18E-6	100.01E-6	Pass
2099	EM	92	30.00E-3	Pass	41.79	Pass	21.89	Pass	19.90	Pass	-2.00E-9	Pass	82.72	Pass	1.21	Pass	37.77	41.71	1.21E-6	100.01E-6	Pass
2100	EM	91	30.00E-3	Pass	41.76	Pass	21.85	Pass	19.92	Pass	-1.59E-9	Pass	82.43	Pass	1.21	Pass	37.98	41.71	1.21E-6	99.49E-6	Pass
2101	EM	90	30.00E-3	Pass	41.93	Pass	21.72	Pass	20.21	Pass	-2.00E-9	Pass	82.59	Pass	1.21	Pass	37.97	41.90	1.21E-6	100.01E-6	Pass
2102	EM	89	30.00E-3	Pass	42.12	Pass	21.69	Pass	20.42	Pass	-2.00E-9	Pass	84.33	Pass	1.19	Pass	37.99	41.94	1.19E-6	100.01E-6	Pass
2103	EM	88	30.00E-3	Pass	42.11	Pass	21.63	Pass	20.48	Pass	-1.97E-9	Pass	83.21	Pass	1.20	Pass	38.11	41.93	1.20E-6	100.01E-6	Pass
2104	EM	87	30.00E-3	Pass	42.13	Pass	21.64	Pass	20.49	Pass	-1.76E-9	Pass	83.07	Pass	1.20	Pass	38.15	42.10	1.20E-6	100.01E-6	Pass
2105	EM	86	30.00E-3	Pass	42.14	Pass	21.55	Pass	20.60	Pass	-1.70E-9	Pass	82.11	Pass	1.22	Pass	38.16	42.10	1.22E-6	100.01E-6	Pass
2106	EM	85	30.00E-3	Pass	42.24	Pass	21.56	Pass	20.68	Pass	-1.09E-9	Pass	82.18	Pass	1.22	Pass	38.28	42.11	1.22E-6	100.01E-6	Pass
2107	EM	84	30.00E-3	Pass	42.33	Pass	21.50	Pass	20.83	Pass	-1.54E-9	Pass	81.91	Pass	1.22	Pass	38.39	42.30	1.22E-6	100.01E-6	Pass
2108	EM	83	30.00E-3	Pass	42.34	Pass	21.34	Pass	21.00	Pass	-1.81E-9	Pass	83.97	Pass	1.19	Pass	38.34	42.30	1.19E-6	100.01E-6	Pass
2109	EM	82	30.00E-3	Pass	42.47	Pass	21.28	Pass	21.19	Pass	-1.19E-9	Pass	83.41	Pass	1.20	Pass	38.46	42.32	1.20E-6	100.01E-6	Pass
2110	EM	81	30.00E-3	Pass	42.53	Pass	21.24	Pass	21.29	Pass	-1.76E-9	Pass	83.62	Pass	1.20	Pass	38.55	42.50	1.20E-6	100.01E-6	Pass
2111	EM	80	30.00E-3	Pass	42.54	Pass	21.18	Pass	21.36	Pass	-1.00E-9	Pass	82.45	Pass	1.21	Pass	38.61	42.50	1.21E-6	100.01E-6	Pass
2112	EM	79	30.00E-3	Pass	42.55	Pass	21.12	Pass	21.43	Pass	-1.08E-9	Pass	82.66	Pass	1.21	Pass	38.68	42.50	1.21E-6	100.01E-6	Pass
2113	EM	78	30.00E-3	Pass	42.72	Pass	21.07	Pass	21.65	Pass	-1.00E-9	Pass	83.14	Pass	1.20	Pass	38.69	42.56	1.20E-6	100.01E-6	Pass
2114	EM	77	30.00E-3	Pass	42.92	Pass	21.03	Pass	21.90	Pass	-1.00E-9	Pass	83.21	Pass	1.20	Pass	38.83	42.77	1.20E-6	100.01E-6	Pass
2115	EM	76	30.00E-3	Pass	42.84	Pass	20.91	Pass	21.93	Pass	-1.00E-9	Pass	82.13	Pass	1.21	Pass	38.89	42.71	1.21E-6	99.45E-6	Pass
2116	EM	75	30.00E-3	Pass	42.97	Pass	20.80	Pass	22.17	Pass	-1.00E-9	Pass	82.38	Pass	1.21	Pass	38.93	42.91	1.21E-6	100.01E-6	Pass
2117	EM	74	30.00E-3	Pass	42.99	Pass	20.72	Pass	22.27	Pass	-1.00E-9	Pass	82.86	Pass	1.21	Pass	38.95	42.91	1.21E-6	100.01E-6	Pass
2118	EM	73	30.00E-3	Pass	43.01	Pass	20.74	Pass	22.27	Pass	-1.00E-9	Pass	82.11	Pass	1.22	Pass	39.12	42.91	1.22E-6	100.01E-6	Pass
2119	EM	72	30.00E-3	Pass	43.03	Pass	20.65	Pass	22.38	Pass	-1.00E-9	Pass	82.18	Pass	1.22	Pass	39.03	42.91	1.22E-6	100.01E-6	Pass
2120	EM	71	30.00E-3	Pass	42.91	Pass	20.76	Pass	22.14	Pass	-1.00E-9	Pass	83.41	Pass	1.20	Pass	38.81	42.72	1.20E-6	100.01E-6	Pass
2121	EM	70	30.00E-3	Pass	42.30	Pass	21.16	Pass	21.14	Pass	-2.00E-9	Pass	81.11	Pass	1.23	Pass	38.17	42.12	1.23E-6	100.01E-6	Pass
2122	EM	69	30.00E-3	Pass	42.68	Pass	20.94	Pass	21.74	Pass	-1.00E-9	Pass	80.08	Pass	1.21	Pass	38.73	42.52	1.21E-6	96.73E-6	Pass
2123	EM	68	30.00E-3	Pass	43.13	Pass	20.57	Pass	22.56	Pass	-1.00E-9	Pass	80.79	Pass	1.24	Pass	39.17	43.10	1.24E-6	100.01E-6	Pass
2124	EM	67	30.00E-3	Pass	43.46	Pass	20.26	Pass	23.19	Pass	-255.32E-12	Pass	81.84	Pass	1.22	Pass	39.45	43.32	1.22E-6	100.01E-6	Pass
2125	EM	66	30.00E-3	Pass	43.56	Pass	20.16	Pass	23.40	Pass	0.00E+0	Pass	81.64	Pass	1.22	Pass	39.48	43.51	1.22E-6	100.01E-6	Pass
2126	EM	65	30.00E-3	Pass	43.58	Pass	20.10	Pass	23.48	Pass	0.00E+0	Pass	83.21	Pass	1.20	Pass	39.57	43.51	1.20E-6	100.01E-6	Pass
2127	EM	64	30.00E-3	Pass	43.72	Pass	20.08	Pass	23.64	Pass	60.61E-12	Pass	80.46	Pass	1.24	Pass	39.71	43.56	1.24E-6	100.01E-6	Pass
2128	EM	63	30.00E-3	Pass	43.53	Pass	20.07	Pass	23.46	Pass	819.54E-12	Pass	71.37	Pass	1.22	Pass	39.66	43.38	1.22E-6	86.78E-6	Pass
2129	EM	62	30.00E-3	Pass	43.13	Pass	20.18	Pass	22.95	Pass	-1.00E-9	Pass	81.44	Pass	1.23	Pass	39.14	43.10	1.23E-6	100.01E-6	Pass
2130	EM	61	30.00E-3	Pass	43.54	Pass	20.06	Pass	23.48	Pass	425.53E-12	Pass	82.72	Pass	1.21	Pass	39.59	43.50	1.21E-6	100.01E-6	Pass
2131	EM	60	30.00E-3	Pass	43.73	Pass	19.80	Pass	23.93	Pass	580.04E-12	Pass	80.46	Pass	1.24	Pass	39.82	43.70	1.24E-6	100.01E-6	Pass
2132	EM	59	30.00E-3	Pass	43.74	Pass	19.74	Pass	24.00	Pass	0.00E+0	Pass	83.41	Pass	1.20	Pass	39.66	43.70	1.20E-6	100.01E-6	Pass
2133	EM	58	30.00E-3	Pass	42.94	Pass	20.06	Pass	22.88	Pass	-1.00E-9	Pass	81.11	Pass	1.23	Pass	39.00	42.90	1.23E-6	100.01E-6	Pass
2134	EM	57	30.00E-3	Pass	44.12	Pass	19.53	Pass	24.59	Pass	2.00E-9	Pass	81.84	Pass	1.22	Pass	40.06	43.94	1.22E-6	100.01E-6	Pass
2135	EM	56	30.00E-3	Pass	43.93	Pass	19.39	Pass	24.54	Pass	2.00E-9	Pass	65.78	Pass	1.23	Pass	40.12	43.79	1.23E-6	80.85E-6	Pass
2136	EM	55	30.00E-3	Pass	44.53	Pass	19.09	Pass	25.45	Pass	2.87E-9	Pass	82.45	Pass	1.21	Pass	40.47	44.50	1.21E-6	100.01E-6	Pass
2137	EM	54	30.00E-3	Pass	45.13	Pass	18.69	Pass	26.43	Pass	4.35E-9	Pass	81.58	Pass	1.23	Pass	40.97	45.06	1.23E-6	100.01E-6	Pass
2138	EM	53	30.00E-3	Pass	44.96	Pass	18.67	Pass	26.29	Pass	4.00E-9	Pass	82.25	Pass	1.22	Pass	40.83	44.90	1.22E-6	100.01E-6	Pass
2139	EM	52	30.00E-3	Pass	44.78	Pass	18.69	Pass	26.08	Pass	3.60E-9	Pass	81.91	Pass	1.22	Pass	40.62	44.71	1.22E-6	100.01E-6	Pass
2140	EM	51	30.00E-3	Pass	45.01	Pass	18.58	Pass	26.43	Pass	4.79E-9	Pass	81.51	Pass	1.23	Pass	40.86	44.91	1.23E-6	100.01E-6	Pass
2141	EM	50	30.00E-3	Pass	44.54	Pass	18.59	Pass	25.96	Pass	4.00E-9	Pass	81.51	Pass	1.23	Pass	40.60	44.50	1.23E-6	100.01E-6	Pass
2142	EM	49	30.00E-3	Pass	44.55	Pass	18.33	Pass	26.22	Pass	9.75E-9	Pass	81.84	Pass	1.22	Pass	40.57	44.50	1.22E-6	100.01E-6	Pass
2143	EM	48	30.00E-3	Pass	44.40	Pass	18.17	Pass	26.23	Pass	3.96E-9	Pass	81.98	Pass	1.22	Pass	40.29	44.31	1.22E-6	100.01E-6	Pass
2144	EM	47	30.00E-3	Pass	45.51	Pass	17.80	Pass	27.71	Pass	7.37E-9	Pass	80.08	Pass	1.25	Pass	41.37	45.33	1.25E-6	100.01E-6	Pass
2145	EM	46	30.00E-3	Pass	45.36	Pass	17.65	Pass	27.71	Pass	7.35E-9	Pass	82.66	Pass	1.21	Pass	41.17	45.30	1.21E-6	100.01E-6	Pass
2146	EM	45	30.00E-3	Pass	46.77	Pass	17.05	Pass	29.72	Pass	17.99E-9	Pass	80.72	Pass	1.24	Pass	42.70	46.70	1.24E-6	100.01E-6	Pass
2147	EM	44	30.00E-3	Pass	46.91	Pass	16.60	Pass	30.31	Pass	27.84E-9	Pass	41.48	Fail	1.21	Pass	43.38	46.72	1.21E-6	50.32E-6	Fail
2148	EM	43	30.00E-3	Pass	46.92	Pass	16.18	Pass	30.75	Pass	36.67E-9	Fail	28.36	Fail	1.23	Pass	43.88	46.78	1.23E-6	34.83E-6	Fail
2149	EM	42	30.00E-3	Pass	46.90	Pass	15.87	Pass	31.03	Fail	44.02E-9	Fail	21.97	Fail	1.20	Pass	44.23	46.72	1.20E-6	26.30E-6	Fail
2150	EM	41	30.00E-3	Pass	46.90	Pass	15.54	Pass	31.36	Fail	58.70E-9	Fail	17.45	Fail	1.22	Pass	44.81	46.72	1.22E-6	21.38E-6	Fail
2151	EM	40	30.00E-3	Pass	46.77	Pass	15.20	Pass	31.56	Fail	80.76E-9	Fail	14.15	Fail	1.20	Pass	45.49	46.70	1.20E-6	16.99E-6	Fail
2152	EM	39	30.00E-3	Pass	46.75	Pass	14.76	Pass	31.99	Fail	114.78E-9	Fail	11.05	Fail	1.25	Pass	46.22	46.59	1.25E-6	13.77E-6	Fail
2153	EM	38	30.00E-3	Pass	46.91	Pass	14.46	Pass	32.45	Fail	866.30E-9	Fail	9.56	Fail	1.21	Pass	46.72	46.72	1.21E-6	11.60E-6	Fail
2154	EM	37	30.00E-3	Pass	46.74	Pass	14.09	Pass	32.64	Fail	966.65E-9	Fail	7.85	Fail	1.24	Pass	46.59	46.59	1.24E-6	9.69E-6	Fail
2155	EM	36	30.00E-3	Pass	47.23	Pass	13.31	Fail	33.92	Fail	1.33E-6	Fail	6.15	Fail	1.21	Pass	47.11	47.11	1.21E-6	7.46E-6	Fail
2156	EM	35	30.00E-3	Pass	48.74	Pass	12.37	Fail	36.37	Fail	961.00E-9	Fail	4.67	Fail	1.22	Pass	48.57	48.57	1.22E-6	5.72E-6	Fail
2157	EM	34	30.00E-3	Pass	50.54	Fail	13.02	Fail	37.52	Fail	1.06E-6	Fail	3.67	Fail	1.19	Pass	50.35	50.34	1.19E-6	4.36E-6	Fail
2158	EM	33	30.00E-3	Pass	51.00	Fail	25.41	Pass	25.59	Pass	328.00E-9	Fail	2.39	Fail	1.35	Pass	51.00	51.00	1.35E-6	3.23E-6	Fail
2159	EM	32	30.00E-3	Pass	51.00	Fail	27.64	Pass	23.36	Pass	174.00E-9	Fail	1.93	Fail	1.28	Pass	51.00	51.00	1.28E-6	2.47E-6	Fail
2160	EM	31	30.00E-3	Pass	51.00	Fail	23.05	Pass	27.95	Pass	44.00E-9	Fail	2.15	Fail	1.21	Pass	51.00	51.00	1.21E-6	2.60E-6	Fail
2161	EM	30	4.00E-6	Fail	51.00	Fail	10.00	Fail	41.00	Fail	-5.00E-9	Pass	1.00	Fail	-0.01	Fail	10.00	51.00	-5.00E-9	-5.00E-9	Fail
2162	EN	30	4.00E-6	Fail	51.00	Fail	10.00	Fail	41.00	Fail	-4.00E-9	Pass	1.00	Fail	-0.01	Fail	10.00	51.00	-5.00E-9	-5.00E-9	Fail
2163	EN	31	4.00E-6	Fail	51.00	Fail	21.49	Pass	29.51	Pass	29.00E-9	Pass	2.44	Fail	0.99	Pass	51.00	51.00	994.00E-9	2.42E-6	Fail
2164	EN	32	30.00E-3	Pass	51.00	Fail	29.29	Pass	21.71	Pass	148.00E-9	Fail	1.91	Fail	1.28	Pass	51.00	51.00	1.28E-6	2.44E-6	Fail
2165	EN	33	30.00E-3	Pass	51.00	Fail	24.76	Pass	26.24	Pass	305.00E-9	Fail	2.31	Fail	1.34	Pass	51.00	51.00	1.34E-6	3.09E-6	Fail
2166	EN	34	30.00E-3	Pass	51.00	Fail	14.26	Pass	36.74	Fail	1.03E-6	Fail	3.82	Fail	1.21	Pass	50.95	50.95	1.21E-6	4.62E-6	Fail
2167	EN	35	30.00E-3	Pass	49.01	Pass	12.29	Fail	36.72	Fail	1.39E-6	Fail	4.49	Fail	1.26	Pass	48.91	48.91	1.26E-6	5.67E-6	Fail
2168	EN	36	30.00E-3	Pass	47.50	Pass	13.25	Fail	34.25	Fail	833.45E-9	Fail	6.00	Fail	1.21	Pass	47.31	47.31	1.21E-6	7.28E-6	Fail
2169	EN	37	30.00E-3	Pass	47.14	Pass	13.81	Fail	33.34	Fail	831.00E-9	Fail	7.99	Fail	1.24	Pass	47.10	47.10	1.24E-6	9.92E-6	Fail
2170	EN	38	30.00E-3	Pass	46.92	Pass	14.35	Pass	32.58	Fail	984.40E-9	Fail	9.51	Fail	1.21	Pass	46.78	46.78	1.21E-6	11.50E-6	Fail
2171	EN	39	30.00E-3	Pass	46.80	Pass	14.73	Pass	32.06	Fail	112.54E-9	Fail	11.48	Fail	1.24	Pass	46.18	46.71	1.24E-6	14.26E-6	Fail
2172	EN	40	30.00E-3	Pass	46.77	Pass	15.17	Pass	31.60	Fail	84.34E-9	Fail	13.65	Fail	1.24	Pass	45.57	46.70	1.24E-6	16.85E-6	Fail
2173	EN	41	30.00E-3	Pass	46.89	Pass	15.46	Pass	31.43	Fail	57.60E-9	Fail	17.69	Fail	1.24	Pass	44.76	46.71	1.24E-6	22.00E-6	Fail
2174	EN	42	30.00E-3	Pass	46.75	Pass	15.81	Pass	30.94	Pass	46.72E-9	Fail	20.92	Fail	1.22	Pass	44.37	46.70	1.22E-6	25.44E-6	Fail
2175	EN	43	30.00E-3	Pass	46.85	Pass	16.13	Pass	30.72	Pass	36.90E-9	Fail	26.99	Fail	1.26	Pass	43.89	46.71	1.26E-6	34.01E-6	Fail
2176	EN	44	30.00E-3	Pass	46.79	Pass	16.43	Pass	30.36	Pass	28.92E-9	Pass	36.13	Fail	1.22	Pass	43.43	46.69	1.22E-6	43.97E-6	Fail
2177	EN	45	30.00E-3	Pass	46.92	Pass	16.71	Pass	30.21	Pass	23.18E-9	Pass	52.69	Pass	1.24	Pass	43.02	46.74	1.24E-6	65.50E-6	Pass
2178	EN	46	30.00E-3	Pass	46.73	Pass	17.14	Pass	29.59	Pass	17.12E-9	Pass	80.79	Pass	1.24	Pass	42.52	46.70	1.24E-6	100.01E-6	Pass
2179	EN	47	30.00E-3	Pass	46.13	Pass	17.58	Pass	28.55	Pass	11.40E-9	Pass	80.27	Pass	1.25	Pass	41.98	46.10	1.25E-6	100.01E-6	Pass
2180	EN	48	30.00E-3	Pass	44.91	Pass	18.13	Pass	26.78	Pass	5.37E-9	Pass	80.14	Pass	1.25	Pass	40.84	44.73	1.25E-6	100.01E-6	Pass
2181	EN	49	30.00E-3	Pass	44.32	Pass	18.51	Pass	25.81	Pass	3.26E-9	Pass	80.59	Pass	1.24	Pass	40.15	44.18	1.24E-6	100.01E-6	Pass
2182	EN	50	30.00E-3	Pass	44.72	Pass	18.55	Pass	26.17	Pass	4.17E-9	Pass	79.95	Pass	1.25	Pass	40.73	44.63	1.25E-6	100.01E-6	Pass
2183	EN	51	30.00E-3	Pass	45.16	Pass	18.35	Pass	26.81	Pass	6.35E-9	Pass	80.72	Pass	1.24	Pass	41.17	45.10	1.24E-6	100.01E-6	Pass
2184	EN	52	30.00E-3	Pass	45.24	Pass	18.40	Pass	26.83	Pass	6.30E-9	Pass	80.33	Pass	1.24	Pass	41.16	45.11	1.24E-6	100.01E-6	Pass
2185	EN	53	30.00E-3	Pass	45.33	Pass	18.47	Pass	26.86	Pass	6.39E-9	Pass	80.66	Pass	1.24	Pass	41.18	45.30	1.24E-6	100.01E-6	Pass
2186	EN	54	30.00E-3	Pass	45.32	Pass	18.57	Pass	26.74	Pass	6.24E-9	Pass	80.92	Pass	1.24	Pass	41.15	45.14	1.24E-6	100.01E-6	Pass
2187	EN	55	30.00E-3	Pass	44.71	Pass	19.06	Pass	25.65	Pass	2.87E-9	Pass	80.92	Pass	1.24	Pass	40.47	44.53	1.24E-6	100.01E-6	Pass
